gene_symbol,ANEUPLOIDY_SCORE_rho,ANEUPLOIDY_SCORE_pval,FRACTION_GENOME_ALTERED_rho,FRACTION_GENOME_ALTERED_pval,n_samples
ARHGEF11,0.052391257117624795,0.5065652162165275,-0.010543121980899241,0.8911400419010486,171
PARP4,0.05224700882545227,0.5077378187696873,-0.12180029867781171,0.11251768711660051,171
MAP1A,0.052172110673747295,0.5083472262964772,-0.251219340976922,0.0009185984633603123,171
RSBN1L,0.052170723670937946,0.5083585152036213,-0.030650173188723925,0.690662030304563,171
UBR5,0.05174352680565777,0.5118416864590254,-0.002756379602791436,0.9714577526129692,171
RAI1,0.051478609269071676,0.5140078858801782,0.020505448259686573,0.790081497332022,171
STK11IP,0.051260849828003524,0.5157920102776716,0.12688106108017086,0.09818724405265122,171
CDCA2,0.05104725139536343,0.5175451303822932,0.15910202264506107,0.03766079165787487,171
ARHGAP20,0.05081978293462983,0.5194154427046418,-0.20586687658515032,0.006906674119059703,171
RASA2,0.05068524366212276,0.5205232882193698,-0.029842579164919555,0.6984109597532594,171
VPS35,0.05053406035590347,0.5217696244334177,-0.031653365765099035,0.6810809548000848,171
FOXO1,0.05037178102720938,0.5231091248679888,-0.36275611560480986,1.0826793010319999e-06,171
KCNN3,0.05004306136139313,0.5258278204802533,-0.3408466777346461,5.071442182409773e-06,171
ZC2HC1A,0.050005612285540645,0.526137998754234,0.08542016789077299,0.266631884060927,171
CAMSAP3,0.04987662102427098,0.5272070991299128,0.3326867381181979,8.754936970914255e-06,171
CYS1,0.049703245673102074,0.528645789704571,0.010688320906427217,0.8896502781337364,171
PLEKHG3,0.04956315838935759,0.529809696290463,0.02208823654705353,0.7742979175581955,171
FBL,0.04926495278534707,0.5322916081615867,0.2630644533230928,0.0005085442203309682,171
WNK3,0.049120704493174544,0.5334942501656855,0.06367032883957806,0.40804967733678327,171
UBA1,0.048803080849833105,0.5361471624006094,0.1466977144369396,0.05554065240958685,171
XRN2,0.048643575526757715,0.5374818877575295,0.03223296147609088,0.6755685097313153,171
HTT,0.04856035535819664,0.5381789220374315,-0.14207774862468575,0.0637827289100037,171
PDZD2,0.0482940508188012,0.5404124471822727,-0.07619943612418639,0.3218958653186296,171
DNAJB4,0.047833565886096586,0.5442853884476696,-0.04992803053258305,0.5166554007186124,171
ARHGAP35,0.04783079188047788,0.5443087607713104,0.07216146600516456,0.3482773736581493,171
VPS13D,0.04775311972315422,0.5449633864162294,-0.10941399033649121,0.15428445081706454,171
ATRX,0.04768931759392406,0.5455014041961704,-0.037852519891359626,0.623050509988576,171
PIK3R6,0.047364758936535856,0.5482423124269823,-0.401309430310288,5.336397120014546e-08,171
TOP2B,0.04685295489988525,0.5525781614940415,0.06803109656989764,0.37663046059068683,171
SYNPO2,0.0463536338885188,0.5568242562142213,-0.26018087466157436,0.0005887724830352151,171
POM121C,0.045424342006253456,0.564768393900984,0.22308074920249604,0.0033590583413562907,171
LYSMD1,0.04519548654271051,0.5667330413861643,0.19289977254171795,0.011478716684373695,171
NFATC2,0.045116552400214574,0.5674114166562452,-0.2718310408452361,0.00032247315409246843,171
PIKFYVE,0.04439657292452419,0.5736167738533337,-0.09202371902449578,0.2312746517169266,171
EPRS1,0.044296708722250895,0.5744799930853146,0.12453987840492224,0.10460007227272997,171
WDR48,0.044270355668873225,0.5747078885739852,-0.02857538854212993,0.7106325220843513,171
ZC3H3,0.04387228586258942,0.5781554526055819,0.023110628981349697,0.7641510986201235,171
LUC7L,0.04377658266874417,0.5789857439612353,-0.07672263225253514,0.31857481189130216,171
SRBD1,0.04360459432038462,0.5804792544298877,0.011530714672713499,0.8810149661091232,171
MAGI3,0.04339793090179129,0.5822762369956386,0.057400375237233583,0.4558383935132653,171
WDR7,0.04327448765175902,0.5833508286235666,-0.07054867793979595,0.35918443236739744,171
LRCH4,0.04293189795784926,0.5863379090530392,-0.07686663118694306,0.31766467715510965,171
CDC23,0.04288057885390326,0.5867859708127819,-0.06214874009933445,0.4193667464088289,171
VIM,0.04285977381176301,0.5869676622315609,-0.038847312529894276,0.613938827774544,171
PNKP,0.042757135603871003,0.5878643841293275,0.051558818464752645,0.5030366123148124,171
KIAA0513,0.042167659409896724,0.5930265858455631,-0.3245387984129502,1.4872310785656337e-05,171
DENND1A,0.04186806680307686,0.5956580609057357,-0.011407115587346707,0.8822811182689915,171
RPS6KA4,0.04183616573846177,0.5959385747703451,-0.29078664817885586,0.00011415494848245411,171
CRYBG3,0.04177929862327837,0.596438769111985,-0.20563407830785754,0.00697178066052916,171
MAP7D1,0.041435321926559264,0.5994683641623876,-0.1738895132176335,0.022931179911495455,171
SH2B3,0.04105667015960637,0.6028113216719713,-0.41614132055430286,1.5074356084907123e-08,171
PRR14,0.04089577783372163,0.6042342845887294,0.03027577595926335,0.6942504667815714,171
MCOLN1,0.040886068814056174,0.604320200816662,-0.012703105997017912,0.8690203896017755,171
HMOX1,0.0407570775527865,0.6054621743937071,-0.27277958143114656,0.0003066800211346956,171
TACC2,0.04028827060322578,0.6096206123784612,0.14737810940201695,0.05440464239066827,171
PHF13,0.04020921144309276,0.6103231248183744,0.11994031244170954,0.11815484515294689,171
JMJD1C,0.04013570029419714,0.6109766573267572,0.020318249644956286,0.7919540384466036,171
NUCKS1,0.040128765280150386,0.6110383271985483,0.19884332855940445,0.009127793132766963,171
SNX19,0.039734856482294634,0.6145456518421688,-0.2272147186111232,0.0028024518482259366,171
EXOC3L2,0.038644672274144545,0.6242979775775541,-0.12019351056804344,0.11737480182444957,171
PROX1,0.03835840785988146,0.6268697170860605,-0.09650814997012591,0.20923032870797936,171
RET,0.03825769849033555,0.627775540466301,-0.19806813429584189,0.009408043687948904,171
CLASRP,0.038076001122310535,0.6294112101872962,0.08152979667951925,0.2891052161337131,171
RAB11FIP5,0.03788875574304811,0.6310987102246023,0.18817060753753811,0.013714340048834085,171
MPDZ,0.037862402689670435,0.631336363509319,0.09294411221358637,0.2266219103345044,171
SLA2,0.037572519102516036,0.6339530373475983,-0.46754774014680717,1.1392986840639152e-10,171
ASH1L,0.03739359574010972,0.6355703820874239,0.07155547048953126,0.352350923158929,171
UBA2,0.03679579752927933,0.6409865336475749,0.27896313567284625,0.00022007552820823388,171
WNK4,0.0363450467941788,0.6450829890697347,0.08830259954232313,0.25076966711765886,171
ADD1,0.036333925593765366,0.6451841950163851,-0.2231047490248974,0.0033555578073830817,171
SOS1,0.03624654441677624,0.6459796139141637,0.02109224391739881,0.7842196276097261,171
HECA,0.036069008057179275,0.6475969379246727,-0.02450981862734657,0.7503298411169589,171
ADD3,0.03599272290266496,0.6482923889304948,-0.19336656908742356,0.011276483437122111,171
SEPTIN1,0.03544485679297121,0.6532958941357639,-0.49899350744813475,3.7475670370423816e-12,171
TOR4A,0.035311704523273486,0.6545142833849861,-0.4941515432786687,6.48680123362681e-12,171
EIF2S1,0.03466397421130646,0.6604542023402571,-0.09699048227044867,0.206952367787895,171
RUFY1,0.034650104183212946,0.6605816292110384,-0.11069198087936143,0.14949947218736823,171
PPL,0.03445453678709442,0.6623793844894926,0.1460521192143441,0.0566366018774827,171
SCEL,0.034120059071859735,0.6654585411310625,-0.0009676769419575751,0.9899778697223418,171
ING5,0.03407033700890413,0.6659167548310287,-2.2799831281252624e-05,0.9997638583480654,171
PTOV1,0.033824837511648956,0.6681809641910788,0.16330439154753193,0.03282911351924094,171
MINDY2,0.03375548737118139,0.6688211146319595,-0.044430871211561036,0.5639174280247702,171
NCOA6,0.033620948098674316,0.6700636865301299,0.1704071389872022,0.025857689964430913,171
PEX14,0.03327974540757391,0.6732189576802751,-0.0857405655198306,0.26483566850907,171
ZNF22,0.03296489576985118,0.6761355940443202,0.15697203840694407,0.04033042620604627,171
ZBTB42,0.032224236269657605,0.6830157036796317,-0.015629884338858705,0.8392127686932476,171
GPRIN3,0.03204808691287,0.6846558577102706,-0.2800563275832263,0.00020736755652441078,171
FBXW9,0.031802587415614834,0.6869441995081312,0.19658974523592063,0.009963671982616528,171
LRRFIP2,0.031644469095348786,0.6884195544021108,-0.08508297038603448,0.2685312357142125,171
SH3BP5,0.03128384836491746,0.691788788288515,0.021728239211033753,0.777879956070125,171
OSBPL5,0.030901035589536514,0.6953719836971723,-0.009213531819866191,0.9047989091350508,171
HSPB1,0.030808106401309987,0.6962428385961472,-0.10339243489600038,0.17839143775103866,171
RBBP8NL,0.02995789443243275,0.7042286140695347,0.24315914651780368,0.0013523458667250557,171
NSD3,0.029841365443192158,0.7053256796287111,0.028577788524370068,0.7106093041661712,171
POLR3C,0.029636089027408177,0.7072597363037907,-0.021544640569663664,0.7797086039621643,171
RRAD,0.02955148185603775,0.7080574271035975,-0.2382138372176475,0.001703984878719394,171
ETV6,0.028913460563736178,0.71408296842305,0.12012871104755989,0.11757405127797248,171
FAM83G,0.0288926555215959,0.7142797535498657,0.036407730582800245,0.6363860761293785,171
SLC66A2,0.028676283083337112,0.7163274326098318,0.06055875186524711,0.4313857382581651,171
TBKBP1,0.028584740897919927,0.7171943680735015,-0.12015151087884113,0.1175039150119065,171
FOXO3,0.028469619664743775,0.7182851175172809,0.09823847303531723,0.20114127774945248,171
KIF4A,0.02825881481394439,0.7202839226180325,0.1970542600310318,0.009786049254565159,171
HDLBP,0.02811870795397791,0.7216134343541016,0.16623356987161286,0.029781511966707565,171
PRRC2B,0.02793423658033419,0.7233652038452506,0.018842260567275195,0.8067591714154012,171
TTC7A,0.02778721428254296,0.7247623803903372,0.02114984349116197,0.7836448769363267,171
ASH2L,0.027777505262877502,0.7248546787929401,0.013114702951200522,0.8648163271092977,171
PLCL1,0.027340599377931856,0.7290121880442874,-0.16491357963954034,0.031123652240169053,171
ZMYM5,0.027326729349838343,0.7291443025919888,-0.02903258515887505,0.7062143345621296,171
RERE,0.027095099880676685,0.7313517904084645,-0.048896038169326354,0.5253704115725091,171
SNRNP27,0.02702574974020912,0.7320131446870473,0.1564704421187565,0.040981735164111854,171
EPB41,0.02693420755479194,0.7328864343056698,-0.04324407999381583,0.5743852593922325,171
WBP1,0.026905080495795562,0.7331643710959405,0.2201575708340155,0.003810899991700624,171
ARHGAP45,0.026164420995601997,0.7402434615220606,-0.4854552076315509,1.701038714255822e-11,171
RTN4,0.02611171488884665,0.7407480567123161,0.13736898346954707,0.07318736502878294,171
FOSL2,0.025576331804437063,0.7458799093601219,-0.026473004099774433,0.7310714624958965,171
CLIC6,0.025203228048721577,0.7494628827218102,-0.16062481137642473,0.03584488757325689,171
TMPRSS13,0.024398766419297852,0.7572064115395063,0.09031253168728177,0.24010286726583177,171
TBC1D9,0.02435438232939861,0.7576343523017149,-0.3374711027139007,6.368528335113591e-06,171
KNL1,0.024334964290067696,0.7578215995362316,0.02524421319282692,0.7431068062133467,171
FRMD8,0.024156040927661382,0.7595476102042227,0.08836854607277499,0.250414566002229,171
ARHGEF17,0.023967408545589614,0.7613685658256967,0.13455620428411252,0.07932204586127978,171
WDR13,0.0238994454079314,0.7620249669846422,0.1792210737640864,0.01900397410834796,171
DMXL2,0.023863383334888272,0.7623733303931756,-0.25433211794237304,0.0007884949536960592,171
ARVCF,0.023749649104521466,0.7634723271088802,0.12772945480205747,0.0959417226594071,171
SRCIN1,0.023701104006194178,0.7639415550317747,0.0978412759745754,0.2029778260206461,171
MCM4,0.02349721459321954,0.7659132484350895,0.1532508659436196,0.04537586470466257,171
PPP1R3F,0.02310191879255443,0.7697401913764795,-0.06732070182681861,0.38164545670203925,171
ANK3,0.0230062155987092,0.7706675542810886,0.16167000364200215,0.034641806652203636,171
PUSL1,0.022834227250349642,0.772334935208861,0.021745039086714674,0.7777126895145218,171
MAPKBP1,0.022407030385069453,0.7764809874341179,-0.09939652410363611,0.19585535595190537,171
EXOC1,0.0222322680310912,0.7781789270562958,-0.10950038969713596,0.15395736757070505,171
KRT5,0.021651113853973024,0.7838327574526969,0.07242786403381919,0.3464960509875757,171
IRF2BP1,0.021630308811832755,0.7840353735856944,0.1515396786064056,0.04786721048953445,171
SLC38A1,0.020917389367826212,0.7909870308086687,0.08475897278361667,0.2703648915806923,171
CCAR2,0.02090768034816075,0.7910818183228053,0.034923341567278686,0.6502098201278029,171
SHROOM4,0.020884101300401785,0.7913120293114693,0.0011327916173422357,0.9882679073089515,171
CD163L1,0.020695468918330014,0.7931543648204534,-0.0614251454539347,0.4248121486581901,171
LMOD1,0.020621957769434394,0.7938726442318831,-0.17212672626225664,0.024374854901410864,171
IRX3,0.020419455359269114,0.7958521948289455,0.032694958057316266,0.6711868309810065,171
DCP1B,0.01996867944622996,0.8002633875612659,0.04952363352512083,0.5200616003793532,171
LRBA,0.019875750258003422,0.8011735621071711,-0.02213623619185617,0.7738206702001176,171
PDLIM5,0.01948322846295702,0.8050209673752505,-0.055241591212234986,0.47298706953491165,171
SYNPO,0.019312627117406816,0.8066946263769758,-0.16760035975736798,0.028444076659528965,171
REM1,0.019104576696004127,0.8087368605630825,-0.06493391948900748,0.3987900469541332,171
SPTBN4,0.019068514622960994,0.8090909795277412,0.03217296192008759,0.6761383629790845,171
IRF2BPL,0.019049096583630076,0.8092816750184381,-0.06717910287465083,0.38264989934504123,171
CETN2,0.019035226555536567,0.8094178929531569,0.16465558154872617,0.031391903592811375,171
MYO5B,0.01888543025212663,0.8108894103392743,0.19323097009085613,0.011334904226909769,171
LILRB4,0.018782792044234636,0.8118980549091046,-0.429868018976737,4.4246751894937125e-09,171
CRACR2B,0.018669057813867834,0.8130161033690045,0.01747427069040004,0.8205426744899523,171
SRC,0.01850816548798309,0.8145983773867176,0.0047087651551387,0.9512606146889876,171
CKAP5,0.01823215192892219,0.8173145383270676,0.2317014854090497,0.002293960935316718,171
FILIP1L,0.017731443914746393,0.8222473750611782,-0.31834444425116987,2.20271842999286e-05,171
ZRANB2,0.01740827226016755,0.8254348858517211,-0.0042683684140745045,0.9558142040544503,171
PPP1R3E,0.017202995844383562,0.8274610558674174,-0.04266808425618419,0.579498347168743,171
ATL1,0.01714474172639081,0.8280362579800439,0.13982056532784176,0.06815951676645148,171
SIT1,0.01705458654378298,0.8289266317574135,-0.5049454634036616,1.8865350042375882e-12,171
FAM110B,0.016119746650280237,0.8381717562645064,0.07699263025454998,0.31686969623322636,171
CCDC88B,0.016116972644661533,0.8381992234898439,-0.44268512413016115,1.3393505547283442e-09,171
RASIP1,0.01601572143957889,0.8392019106164976,-0.06660670711037937,0.38672657099626034,171
ARHGEF19,0.01565510070914757,0.8427752151114277,0.18893380188990005,0.013329598505053756,171
USP14,0.015509465414165684,0.8442191942651469,0.02484821612320516,0.7469988414430798,171
RCC1,0.015451211296172933,0.8447969314544792,0.026891801000677434,0.7269843472669184,171
RCOR1,0.015270900930957272,0.8465856884800251,0.1136547589548042,0.13883904090435228,171
ZSWIM8,0.015105847596644472,0.848223776208726,-0.042928482329238495,0.577184184303801,171
TPX2,0.014759096894306658,0.8516672448736491,0.22589592837017072,0.0029702084838359546,171
CDAN1,0.014514984399860839,0.8540931322990477,0.028751787236779625,0.7089267154523048,171
JPT1,0.014467826304342898,0.8545619279226212,0.05712917724409869,0.4579734746817392,171
PDE3A,0.01439292815263793,0.8553065901677066,-0.0378849196516014,0.6227528352330121,171
PSMD8,0.014388767144209877,0.8553479640419069,0.20201490508973868,0.008056619914129608,171
RALGAPA2,0.014299998964411396,0.8562307003603878,-0.017648269402809596,0.8187863629009536,171
IKZF4,0.01429445095317399,0.8562858773088319,-0.28076792231742537,0.00019946618879379164,171
DEPTOR,0.014076691512105844,0.8584521196024774,-0.155241651211809,0.04261469487975844,171
KCTD3,0.01402814641377855,0.85893518440177,0.1990773268278173,0.00904466124792292,171
SIPA1,0.013969892295785798,0.8595149312061987,-0.35024740816924266,2.6517249749609395e-06,171
MPP7,0.013792355936188837,0.8612822401382529,0.06731950183569854,0.3816539621857905,171
UBXN2B,0.013627302601876038,0.8629259027840467,-0.004264768440714307,0.9558514329474727,171
BEGAIN,0.01359401453445161,0.8632574692510889,0.051983615321255984,0.4995202334251437,171
ATG16L2,0.013433122208566862,0.8648603758687742,-0.18470623317390775,0.015585568376169959,171
NBEAL1,0.013315226969772007,0.8660352696896493,0.015423485866207369,0.8413078646556555,171
DIDO1,0.01320565374783326,0.8671274928938753,0.1099779861629222,0.1521587420676674,171
CTR9,0.013025343382617596,0.8689253684137513,-0.24506338653098378,0.0012356513958599372,171
ZBTB5,0.012761812848840858,0.8715542382442426,0.09657648533402592,0.20890650423244742,171
KMT2D,0.012126565562157984,0.8778969243575033,-0.11064398123455879,0.1496771372705365,171
SYT17,0.01206415043573718,0.8785205399615208,-0.22902790519354282,0.002585801468096963,171
GDPD5,0.01172017373901807,0.8819586844994576,0.10757920391391042,0.16135457068091688,171
RBBP6,0.011458030208050684,0.8845803671790922,0.11621554000502488,0.13010127901478585,171
EVA1B,0.011251366789457345,0.8866480807276087,-0.12049590833030005,0.11644844238547061,171
EDC4,0.010876876030932507,0.8903968830539886,-0.05550078929416922,0.4709096757295387,171
CBL,0.010778398831468571,0.8913830859195763,-0.1469257127497521,0.05515781629271276,171
WDR4,0.01064941494755399,0.892675050472638,0.046505683761350426,0.5458388775597057,171
P3H3,0.010606410483109015,0.8931058667523941,0.04518446563496244,0.5573181425151759,171
PAXX,0.010408069081371787,0.8950932421175929,0.016771075894041403,0.8276495983484582,171
CLIP2,0.010080736418364891,0.8983745275720861,0.0871949547573505,0.25678608317320756,171
PLEK2,0.010032191320037596,0.8988613068635851,-0.005599158566227618,0.94205914440216,171
FXR1,0.009887943027865066,0.9003079585021002,0.1547412549147415,0.043295130053746286,171
NUPR1,0.009484325210343852,0.9043575297123113,0.027908193479373282,0.7170973547808107,171
EIF4H,0.009406653053020183,0.9051371147490679,0.05427679835170197,0.4807633404627901,171
FGD5,0.009238138611381005,0.906828782067569,-0.23722278688504916,0.0017837713862038412,171
ABLIM3,0.009011357252355075,0.9091060336731673,-0.2878466699346943,0.00013475980291034195,171
GREB1,0.00899471321864286,0.909273196066363,0.025431411807557206,0.7412691907652831,171
HECW1,0.008943400310214657,0.9097885762354754,-0.13219470107603268,0.08478670990084967,171
KANK3,0.0085952564095497,0.913286270606617,-0.1827574475949207,0.01673308272717641,171
KCNAB2,0.00859386940674035,0.9133002087694698,-0.4681573356358006,1.0697959167923939e-10,171
KIFC2,0.00794891310039202,0.9197842460966967,-0.0076703432394614095,0.9206868785186054,171
PPP1R16B,0.007681221558187226,0.9224770473731917,-0.4507862641817262,6.13157417648602e-10,171
ZNF638,0.0076451594851440945,0.9228398761403462,0.15410045965662628,0.04417974188006249,171
KIF20A,0.007278990743475365,0.9265248715061358,0.1494552940308511,0.05105478498994256,171
USP20,0.0068074097882959385,0.9312729891796201,-0.16964874459932053,0.02653584416564531,171
PTS,0.0068074097882959385,0.9312729891796201,0.07361825522492459,0.33860668687570517,171
ICE1,0.006736672645019025,0.9319854200010633,0.1856854259278816,0.015035338558686264,171
LEMD2,0.006665935501742112,0.9326979048069863,0.09685608326500128,0.2075853073363468,171
TBX2,0.0064426280494365605,0.9349474694075949,-0.05967435840975851,0.43815578282204937,171
PIGR,0.0063954876757682435,0.9354224205994579,-0.28875815620968676,0.00012802707589583574,171
MAP2,0.006130552417332529,0.9380921291515608,0.0701274810566528,0.36206759146492545,171
DOCK5,0.0059918521363974036,0.93949006569734,0.006045555262892144,0.9374488146135012,171
TRIO,0.005893374936933465,0.9404827130424264,0.09279891328805838,0.22735148541152317,171
AUTS2,0.0055216581840273294,0.944230420050575,0.16819795533516083,0.027875627441225286,171
MYO18A,0.005204034540685893,0.9474337241504412,-0.31703045397469765,2.3914660757612445e-05,171
AVL9,0.005151328433930545,0.9479653596258013,-0.019331856944262094,0.8018403089646121,171
CHCHD6,0.005007080141758015,0.9494204786515099,0.1274222570753206,0.09675005889684117,171
RGS10,0.004341318793269415,0.95613850332509,-0.18233985068513775,0.016988328546803006,171
ARHGAP31,0.004156847419625699,0.9580005224944933,-0.1808734615364172,0.017911633669189783,171
NES,0.003332967750871056,0.9663192377180659,0.03220896165368956,0.675796428941347,171
PI4KA,0.0032109137280004548,0.9675519481213534,-0.00463796846181446,0.9519925318167799,171
RNF25,0.0030312967397602563,0.9693661667296232,-0.07349350024419835,0.339428102961258,171
MTMR14,0.002962638000774272,0.970059695259608,-0.09558889264221167,0.21362153261319974,171
GJA1,0.002846129764788767,0.9712366072146222,-0.19562975233986793,0.010339800139511673,171
SSB,0.002724073517565856,0.9724696291092788,-0.004222768751511999,0.9562857770647109,171
FAM83H,0.0022843936270015098,0.976911829628915,0.049827231278497516,0.5175033504434604,171
PUM2,0.0019445779387104538,0.9803455692280604,0.20423968862634093,0.007373309224797674,171
SCAF1,0.001908515865667321,0.9807099883611113,0.07918021406643017,0.30327366608116757,171
RPRD2,0.001775363595969601,0.9820555698902236,0.10093725306434549,0.18898012686723195,171
OVOL2,0.0017018524470739846,0.9827984649377837,0.28879346292842634,0.00012777271306648084,171
IRS1,0.001658855359984096,0.9832329953466759,-0.08136779787831036,0.2900676746331172,171
SNX11,0.001312104657646283,0.9867374419676396,-0.30668293054636914,4.50869517826213e-05,171
TJP1,0.0009556449356430118,0.9903402767131494,0.03561813642579686,0.6437241402481915,171
SNRNP48,0.000834975691229453,0.9915599612258496,0.11381555776489302,0.1382775159906864,171
CAMSAP2,0.0008322016856107504,0.9915880001908497,0.09263451450460934,0.22817953444334688,171
HERC1,0.0007045974271504353,0.9928778031501727,-0.07535224239341985,0.3273208531273099,171
SPECC1,0.00021498543544944384,0.9978268628283373,-0.03764372143646815,0.6249703213794502,171
RGS14,-0.00036339473605002774,0.9963267055234644,-0.34528664487889005,3.743394059709814e-06,171
PRDM2,-0.0008627157474164779,0.991279572149449,-0.18528702887601967,0.015257126239699988,171
PRKD3,-0.0010485741238695455,0.9894009945399583,0.04648285602687376,0.5460362230955697,171
TEX264,-0.0011359553008586743,0.9885178021663577,-0.13673538815815225,0.0745345501710526,171
ARHGEF5,-0.0014064208486821682,0.9857842045741118,0.23095509093236866,0.0023722689656139086,171
PRUNE2,-0.001475770989149731,0.9850833074763228,-0.08863014413694935,0.24900937235578535,171
KRT18,-0.0018988068460018624,0.980808101889131,0.12230789492159959,0.11101637782006821,171
DNAJC1,-0.0019958970426564495,0.9798269797932985,-0.10079325412993759,0.18961512468166924,171
ZNF318,-0.0028128416973643364,0.9715728792817542,0.15165007778945166,0.04770311072153605,171
GOLGA3,-0.0028433557591700637,0.9712646296942212,-0.047242450405875505,0.5394884253584167,171
DMAP1,-0.0028710958153570893,0.9709844064853415,0.051340420080900645,0.5048495005013242,171
IL1RAP,-0.003263617610403493,0.9670196445264917,-0.008589536437431908,0.9112190955973762,171
TMEM201,-0.003263617610403493,0.9670196445264917,0.09992326056788979,0.19348474134088678,171
KNOP1,-0.0035299221497989332,0.9643302245297839,0.14311574094354276,0.06184868917930231,171
PARP8,-0.0037698736358166996,0.9619072884522862,-0.500581095699982,3.124661170095196e-12,171
AMPD2,-0.003901638902705068,0.9605769212244294,0.04553606303314176,0.5542519795693388,171
EPB41L2,-0.004231745571330665,0.9572444867659564,-0.08506617051035353,0.2686261055757745,171
CENPA,-0.004457827029254921,0.9549626127394738,0.19950332367544074,0.008895037303273522,171
TNRC18,-0.004650620419754743,0.9530170082945403,0.0033095755091418285,0.9657326217803804,171
PPP1R9A,-0.004741472388410175,0.9521002569870674,0.25855624181755565,0.0006389641006527004,171
TBC1D17,-0.0047865466950711665,0.9516454532026379,-0.023349427214242817,0.7617868259251619,171
PPP1R9B,-0.005201260535067189,0.9474617043889503,-0.3991710461343305,6.371176759282251e-08,171
LMNB1,-0.00524564462496643,0.9470140282989552,0.057807172226935925,0.4526462034473503,171
MPLKIP,-0.005553559248642408,0.943908739328531,0.037488922581979646,0.6263952604675456,171
TNS2,-0.005747739641951583,0.9419508801039836,-0.1755983005726074,0.02160261053993886,171
CLASP1,-0.005968273088638432,0.939727733399783,0.031050970222825946,0.6868281860016686,171
JMY,-0.006011270175728321,0.9392943433621476,-0.055689187900019574,0.46940285554645955,171
FAM117A,-0.006020979195393779,0.9391964835560571,-0.2780739422528774,0.0002309425304092914,171
SCRIB,-0.006061202276864966,0.9387910740658594,0.06538631614127233,0.39550559477447633,171
DLG5,-0.006341376844353919,0.9359676289744617,0.2165959971896598,0.004434961110434979,171
IRF2BP2,-0.006448176060673965,0.9348915732959328,0.3871171353332682,1.6907726972356452e-07,171
FAM83B,-0.006798398979608738,0.9313637387337748,0.06650114779219501,0.3874812354303911,171
PLN,-0.006806022785486588,0.9312869578889604,-0.1337018106066256,0.0812654370992904,171
SPAG9,-0.0068601158950512865,0.9307421938034445,-0.0025583810679805576,0.9735072470593719,171
RASD2,-0.006969689116990035,0.9296387960861363,0.0395013076903302,0.6079805502869838,171
PDE3B,-0.007500911192971564,0.9242913495291132,-0.3266159830417843,1.3011750522740647e-05,171
RIF1,-0.007781085760460516,0.9214723744182325,0.024905815696968328,0.7464323270033674,171
TDRD3,-0.007782472763269869,0.9214584214975147,-0.052715609904496204,0.4934914204002607,171
GSDMD,-0.008068195341996225,0.918584636598981,-0.23205788277170927,0.0022574036579495636,171
CAMK2B,-0.008279019769017616,0.9164648471658425,0.10930719112680536,0.15468948496086968,171
PPP1R13B,-0.008656284533161156,0.9126730176589589,0.07179906868690464,0.3507098579613637,171
MAPKAP1,-0.008817176859045902,0.9110565077454723,0.1356241963809712,0.07694566632140847,171
FAM117B,-0.009545353333955307,0.9037450626359035,0.1725191233585182,0.024046909105164226,171
SBF1,-0.009584189412617142,0.9033553403751342,-0.08030340575481187,0.2964445030424207,171
TTC14,-0.009911522075624037,0.9000714640389071,-0.08955893726388037,0.24406446926879904,171
PNISR,-0.010090445438030348,0.8982771762534764,0.011779112834567146,0.8784712836613664,171
KIF14,-0.01034565395495098,0.8957187755104323,0.1920345789441504,0.011861999553031272,171
KDM3B,-0.010405295075753083,0.8951210422324669,-0.03159936616469607,0.6815954028611136,171
ALG3,-0.01099061026129931,0.8892580973054286,0.09902206723672029,0.19755340845348648,171
DENND5B,-0.011200047685511349,0.8871616588546237,-0.18761861162230778,0.01399863692714433,171
MPHOSPH8,-0.01122085272765162,0.8869534458360008,-0.141354153979286,0.06516003618692656,171
YDJC,-0.011277719842835019,0.8863843697303186,0.014888289826657963,0.8467456528921143,171
NRK,-0.011481609255809655,0.8843445027702163,-0.1561428445429785,0.041411861947162044,171
CRACD,-0.011654984606978561,0.8826105187959842,0.053139206769879474,0.49002033508598836,171
CLDN23,-0.011692433682831044,0.8822360511415628,-0.03779972028207672,0.6235357404048436,171
HDGFL2,-0.01178674987386693,0.8812930631277521,0.08572616562638981,0.264916219492268,171
SNW1,-0.011904645112661786,0.8801145626690006,-0.13096583085287528,0.08774753277641707,171
FAM53A,-0.011915741135136595,0.88000365848039,0.011393915685025983,0.8824163560817836,171
SH3BP1,-0.012340163994798078,0.8757633434187708,-0.24478138861776833,0.0012523303002463654,171
KMT2E,-0.012395644107172128,0.8752093122236049,0.052606410712570204,0.4943883433578839,171
SRSF10,-0.012410901138074993,0.875056964255413,0.044234072667870224,0.5656469311130298,171
MICALL1,-0.012446963211118123,0.8746968873037112,0.11207797062303756,0.14443790785389404,171
AHNAK,-0.012856129039876742,0.870613216501642,-0.16788955761730384,0.028167759790430808,171
MZT2B,-0.0129767982842903,0.8694095269506226,0.06817389551318548,0.3756272641067378,171
NEK9,-0.013008699348905379,0.8690913601510879,-0.2645044426671719,0.0004723791663905509,171
NCOA5,-0.013306904952915899,0.8661182144846808,0.013249101956647908,0.8634443869444887,171
PARP10,-0.01333048400067487,0.8658832080289027,-0.2645176425694926,0.0004720589378283761,171
PUM1,-0.013756293863145707,0.8616413091538684,0.057983570921585625,0.4512658791167391,171
